Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
WATERFRONT WAVES,"2,280,000","1,560.78","1,461",Oct-24,BEDOK RESERVOIR ROAD,Resale,Strata,145,"15,724",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,01 to 05
URBAN VISTA,"1,400,000",904.18,"1,548",Oct-24,TANAH MERAH KECHIL LINK,Resale,Strata,84,"16,667",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
CHANGI COURT,"1,650,000","1,162.51","1,419",Oct-24,UPPER CHANGI ROAD EAST,Resale,Strata,108,"15,278",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
BAYSHORE PARK,"2,700,000","2,195.86","1,230",Oct-24,BAYSHORE ROAD,Resale,Strata,204,"13,235",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,21 to 25
THE GLADES,"795,000",452.09,"1,759",Oct-24,BEDOK RISE,Resale,Strata,42,"18,929",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
CASAFINA,"1,375,000","1,140.98","1,205",Oct-24,BEDOK SOUTH AVENUE 1,Resale,Strata,106,"12,972",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
WATERFRONT GOLD,"2,000,000","1,194.8","1,674",Oct-24,BEDOK RESERVOIR ROAD,Resale,Strata,111,"18,018",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"2,928,000","1,517.72","1,929",Oct-24,TANAH MERAH KECHIL LINK,New Sale,Strata,141,"20,766",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"3,088,000","1,517.72","2,035",Oct-24,TANAH MERAH KECHIL LINK,New Sale,Strata,141,"21,901",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
BAYSHORE PARK,"2,320,000","2,195.86","1,057",Oct-24,BAYSHORE ROAD,Resale,Strata,204,"11,373",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,21 to 25
WATERFRONT ISLE,"1,370,000",904.18,"1,515",Oct-24,BEDOK RESERVOIR ROAD,Resale,Strata,84,"16,310",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,11 to 15
COUNTRY PARK CONDOMINIUM,"2,300,000","1,334.74","1,723",Oct-24,BEDOK ROAD,Resale,Strata,124,"18,548",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
OPTIMA @ TANAH MERAH,"1,046,000",699.66,"1,495",Oct-24,TANAH MERAH KECHIL AVENUE,Resale,Strata,65,"16,092",-,Condominium,1,99 yrs lease commencing from 2008,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"2,900,000","1,517.72","1,911",Oct-24,TANAH MERAH KECHIL LINK,New Sale,Strata,141,"20,567",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,01 to 05
ECO,"930,000",592.02,"1,571",Oct-24,BEDOK SOUTH AVENUE 3,Resale,Strata,55,"16,909",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
WATERFRONT GOLD,"1,028,000",667.37,"1,540",Oct-24,BEDOK RESERVOIR ROAD,Resale,Strata,62,"16,581",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,01 to 05
URBAN VISTA,"675,000",441.32,"1,529",Oct-24,TANAH MERAH KECHIL LINK,Resale,Strata,41,"16,463",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
URBAN VISTA,"908,000",559.73,"1,622",Oct-24,TANAH MERAH KECHIL LINK,Resale,Strata,52,"17,462",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
BAYSHORE PARK,"1,440,000","1,076.4","1,338",Oct-24,BAYSHORE ROAD,Resale,Strata,100,"14,400",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,06 to 10
THE BAYSHORE,"1,420,000","1,011.82","1,403",Oct-24,BAYSHORE ROAD,Resale,Strata,94,"15,106",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,16 to 20
AQUARIUS BY THE PARK,"1,600,000","1,227.1","1,304",Oct-24,BEDOK RESERVOIR VIEW,Resale,Strata,114,"14,035",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,06 to 10
COSTA DEL SOL,"3,250,000","1,754.53","1,852",Oct-24,BAYSHORE ROAD,Resale,Strata,163,"19,939",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,11 to 15
THE BAYSHORE,"1,393,000",958,"1,454",Oct-24,BAYSHORE ROAD,Resale,Strata,89,"15,652",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,06 to 10
PARBURY HILL CONDOMINIUM,"2,550,000","1,463.9","1,742",Oct-24,PARBURY AVENUE,Resale,Strata,136,"18,750",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
AQUARIUS BY THE PARK,"1,650,000","1,227.1","1,345",Oct-24,BEDOK RESERVOIR VIEW,Resale,Strata,114,"14,474",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,06 to 10
THE BAYSHORE,"1,770,000","1,237.86","1,430",Oct-24,BAYSHORE ROAD,Resale,Strata,115,"15,391",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,26 to 30
CHANGI COURT,"1,510,000","1,162.51","1,299",Oct-24,UPPER CHANGI ROAD EAST,Resale,Strata,108,"13,981",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"2,320,000","1,162.51","1,996",Oct-24,TANAH MERAH KECHIL LINK,New Sale,Strata,108,"21,481",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,01 to 05
WATERFRONT GOLD,"1,340,000",871.88,"1,537",Oct-24,BEDOK RESERVOIR ROAD,Resale,Strata,81,"16,543",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,11 to 15
AQUARIUS BY THE PARK,"1,670,000","1,227.1","1,361",Sep-24,BEDOK RESERVOIR VIEW,Resale,Strata,114,"14,649",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
ARCHIPELAGO,"3,660,000","3,078.5","1,189",Sep-24,BEDOK RESERVOIR ROAD,Resale,Strata,286,"12,797",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
COSTA DEL SOL,"2,320,000","1,227.1","1,891",Sep-24,BAYSHORE ROAD,Resale,Strata,114,"20,351",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,11 to 15
URBAN VISTA,"854,000",548.96,"1,556",Sep-24,TANAH MERAH KECHIL LINK,Resale,Strata,51,"16,745",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
CHANGI COURT,"1,350,000",925.7,"1,458",Sep-24,UPPER CHANGI ROAD EAST,Resale,Strata,86,"15,698",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
LAGUNA GREEN,"1,628,000","1,097.93","1,483",Sep-24,JALAN HAJIJAH,Resale,Strata,102,"15,961",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
COSTA DEL SOL,"2,570,000","1,474.67","1,743",Sep-24,BAYSHORE ROAD,Resale,Strata,137,"18,759",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,16 to 20
ECO,"900,000",592.02,"1,520",Sep-24,BEDOK SOUTH AVENUE 3,Resale,Strata,55,"16,364",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
COSTA DEL SOL,"2,268,000","1,237.86","1,832",Sep-24,BAYSHORE ROAD,Resale,Strata,115,"19,722",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"2,348,000","1,162.51","2,020",Sep-24,TANAH MERAH KECHIL LINK,New Sale,Strata,108,"21,741",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
THE GLADES,"1,338,000",818.06,"1,636",Sep-24,BEDOK RISE,Resale,Strata,76,"17,605",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
CASA FLORA,"2,060,000","1,560.78","1,320",Sep-24,SALAM WALK,Resale,Strata,145,"14,207",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
ECO,"890,000",635.08,"1,401",Sep-24,BEDOK SOUTH AVENUE 3,Resale,Strata,59,"15,085",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"2,380,000","1,119.46","2,126",Sep-24,TANAH MERAH KECHIL LINK,New Sale,Strata,104,"22,885",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
LAGUNA GREEN,"1,540,000","1,065.64","1,445",Sep-24,JALAN HAJIJAH,Resale,Strata,99,"15,556",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
ECO,"1,360,000",850.36,"1,599",Sep-24,BEDOK SOUTH AVENUE 3,Resale,Strata,79,"17,215",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
URBAN VISTA,"1,398,000","1,162.51","1,203",Sep-24,TANAH MERAH KECHIL LINK,Resale,Strata,108,"12,944",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
AQUARIUS BY THE PARK,"1,150,000",893.41,"1,287",Sep-24,BEDOK RESERVOIR VIEW,Resale,Strata,83,"13,855",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,06 to 10
COSTA DEL SOL,"2,660,000","1,474.67","1,804",Sep-24,BAYSHORE ROAD,Resale,Strata,137,"19,416",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,11 to 15
WATERFRONT WAVES,"2,110,000","1,345.5","1,568",Sep-24,BEDOK RESERVOIR ROAD,Resale,Strata,125,"16,880",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,06 to 10
EAST MEADOWS,"1,695,000","1,356.26","1,250",Sep-24,TANAH MERAH KECHIL ROAD,Resale,Strata,126,"13,452",-,Condominium,1,99 yrs lease commencing from 1998,16,Outside Central Region,06 to 10
BEDOK RESIDENCES,"2,800,000","1,840.64","1,521",Sep-24,BEDOK NORTH DRIVE,Resale,Strata,171,"16,374",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"2,428,000","1,162.51","2,089",Sep-24,TANAH MERAH KECHIL LINK,New Sale,Strata,108,"22,481",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
CASA MERAH,"1,380,000",947.23,"1,457",Sep-24,TANAH MERAH KECHIL AVENUE,Resale,Strata,88,"15,682",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,06 to 10
WATERFRONT ISLE,"1,840,000","1,162.51","1,583",Sep-24,BEDOK RESERVOIR ROAD,Resale,Strata,108,"17,037",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,01 to 05
THE GLADES,"938,888",570.49,"1,646",Sep-24,BEDOK RISE,Resale,Strata,53,"17,715",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
THE GLADES,"1,880,000","1,001.05","1,878",Sep-24,BEDOK RISE,Resale,Strata,93,"20,215",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
WATERFRONT WAVES,"1,980,000","1,356.26","1,460",Sep-24,BEDOK RESERVOIR ROAD,Resale,Strata,126,"15,714",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,01 to 05
AQUARIUS BY THE PARK,"1,600,000","1,227.1","1,304",Sep-24,BEDOK RESERVOIR VIEW,Resale,Strata,114,"14,035",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
BREEZE BY THE EAST,"1,880,000","1,248.62","1,506",Sep-24,UPPER EAST COAST ROAD,Resale,Strata,116,"16,207",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
ARCHIPELAGO,"838,000",527.44,"1,589",Sep-24,BEDOK RESERVOIR ROAD,Resale,Strata,49,"17,102",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
BAYSHORE PARK,"1,263,000",936.47,"1,349",Sep-24,BAYSHORE ROAD,Resale,Strata,87,"14,517",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,01 to 05
BEDOK COURT,"2,205,000","2,271.2",971,Sep-24,BEDOK SOUTH AVENUE 3,Resale,Strata,211,"10,450",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,01 to 05
COSTA DEL SOL,"2,100,000","1,237.86","1,696",Sep-24,BAYSHORE ROAD,Resale,Strata,115,"18,261",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,06 to 10
TANAMERA CREST,"1,200,000",871.88,"1,376",Sep-24,PARI DEDAP WALK,Resale,Strata,81,"14,815",-,Condominium,1,99 yrs lease commencing from 2000,16,Outside Central Region,01 to 05
OPTIMA @ TANAH MERAH,"1,230,000",839.59,"1,465",Sep-24,TANAH MERAH KECHIL AVENUE,Resale,Strata,78,"15,769",-,Condominium,1,99 yrs lease commencing from 2008,16,Outside Central Region,06 to 10
EASTWOOD REGENCY,"765,000",473.62,"1,615",Sep-24,EASTWOOD ROAD,Resale,Strata,44,"17,386",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
TANAMERA CREST,"1,300,000","1,173.28","1,108",Sep-24,PARI DEDAP WALK,Resale,Strata,109,"11,927",-,Condominium,1,99 yrs lease commencing from 2000,16,Outside Central Region,06 to 10
ECO,"930,000",635.08,"1,464",Sep-24,BEDOK SOUTH AVENUE 3,Resale,Strata,59,"15,763",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
ECO,"1,300,000",850.36,"1,529",Sep-24,BEDOK SOUTH AVENUE 3,Resale,Strata,79,"16,456",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
THE GLADES,"895,000",570.49,"1,569",Sep-24,BEDOK RISE,Resale,Strata,53,"16,887",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
URBAN VISTA,"975,000",624.31,"1,562",Sep-24,TANAH MERAH KECHIL LINK,Resale,Strata,58,"16,810",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
CHANGI COURT,"1,700,000","1,184.04","1,436",Sep-24,UPPER CHANGI ROAD EAST,Resale,Strata,110,"15,455",-,Condominium,1,Freehold,16,Outside Central Region,06 to 10
BAYSHORE PARK,"1,315,000","1,076.4","1,222",Sep-24,BAYSHORE ROAD,Resale,Strata,100,"13,150",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,06 to 10
THE GLADES,"1,750,000","1,033.34","1,694",Sep-24,BEDOK RISE,Resale,Strata,96,"18,229",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"2,513,000","1,302.44","1,929",Sep-24,BEDOK CENTRAL,New Sale,Strata,121,"20,769",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,16 to 20
ARCHIPELAGO,"3,230,000","2,540.3","1,272",Sep-24,BEDOK RESERVOIR ROAD,Resale,Strata,236,"13,686",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
CHANGI GREEN,"1,840,000","1,410.08","1,305",Sep-24,UPPER CHANGI ROAD EAST,Resale,Strata,131,"14,046",-,Condominium,1,Freehold,16,Outside Central Region,06 to 10
UBER 388,"2,255,000","1,345.5","1,676",Sep-24,UPPER EAST COAST ROAD,Resale,Strata,125,"18,040",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
TANAMERA CREST,"1,399,000","1,205.57","1,160",Sep-24,PARI DEDAP WALK,Resale,Strata,112,"12,491",-,Condominium,1,99 yrs lease commencing from 2000,16,Outside Central Region,06 to 10
GRANDEUR PARK RESIDENCES,"1,788,000",882.65,"2,026",Sep-24,BEDOK SOUTH AVENUE 3,Resale,Strata,82,"21,805",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,11 to 15
URBAN VISTA,"960,000",861.12,"1,115",Sep-24,TANAH MERAH KECHIL LINK,Resale,Strata,80,"12,000",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
WATERFRONT ISLE,"1,480,000",914.94,"1,618",Sep-24,BEDOK RESERVOIR ROAD,Resale,Strata,85,"17,412",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,01 to 05
URBAN VISTA,"1,170,000",796.54,"1,469",Sep-24,TANAH MERAH KECHIL LINK,Resale,Strata,74,"15,811",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"2,418,000","1,162.51","2,080",Sep-24,TANAH MERAH KECHIL LINK,New Sale,Strata,108,"22,389",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
BAYWATER,"1,400,000","1,044.11","1,341",Sep-24,BEDOK RESERVOIR ROAD,Resale,Strata,97,"14,433",-,Condominium,1,99 yrs lease commencing from 2001,16,Outside Central Region,06 to 10
WATERFRONT ISLE,"900,000",592.02,"1,520",Sep-24,BEDOK RESERVOIR ROAD,Resale,Strata,55,"16,364",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"2,225,000","1,044.11","2,131",Sep-24,TANAH MERAH KECHIL LINK,New Sale,Strata,97,"22,938",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
AQUARIUS BY THE PARK,"1,225,000","1,097.93","1,116",Sep-24,BEDOK RESERVOIR VIEW,Resale,Strata,102,"12,010",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"2,128,000","1,044.11","2,038",Sep-24,TANAH MERAH KECHIL LINK,New Sale,Strata,97,"21,938",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,01 to 05
THE GLADES,"1,230,000",678.13,"1,814",Sep-24,BEDOK RISE,Resale,Strata,63,"19,524",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
BAYSHORE PARK,"1,220,000",936.47,"1,303",Sep-24,BAYSHORE ROAD,Resale,Strata,87,"14,023",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,06 to 10
ECO,"828,888",548.96,"1,510",Sep-24,BEDOK SOUTH AVENUE 3,Resale,Strata,51,"16,253",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
THE BAYSHORE,"1,408,800","1,011.82","1,392",Sep-24,BAYSHORE ROAD,Resale,Strata,94,"14,987",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,26 to 30
ECO,"1,630,000","1,291.68","1,262",Sep-24,BEDOK SOUTH AVENUE 3,Resale,Strata,120,"13,583",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
WATERFRONT ISLE,"2,000,000","1,270.15","1,575",Sep-24,BEDOK RESERVOIR ROAD,Resale,Strata,118,"16,949",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,01 to 05
WATERFRONT WAVES,"2,450,000","1,571.54","1,559",Sep-24,BEDOK RESERVOIR ROAD,Resale,Strata,146,"16,781",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,01 to 05
WATERFRONT WAVES,"2,150,000","1,345.5","1,598",Sep-24,BEDOK RESERVOIR ROAD,Resale,Strata,125,"17,200",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,06 to 10
BAYWATER,"1,828,000","1,302.44","1,404",Sep-24,BEDOK RESERVOIR ROAD,Resale,Strata,121,"15,107",-,Condominium,1,99 yrs lease commencing from 2001,16,Outside Central Region,06 to 10
COUNTRY PARK CONDOMINIUM,"1,900,000","1,087.16","1,748",Sep-24,BEDOK ROAD,Resale,Strata,101,"18,812",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"2,208,000","1,044.11","2,115",Aug-24,TANAH MERAH KECHIL LINK,New Sale,Strata,97,"22,763",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"2,418,640","1,162.51","2,081",Aug-24,TANAH MERAH KECHIL LINK,New Sale,Strata,108,"22,395",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"2,170,860","1,044.11","2,079",Aug-24,TANAH MERAH KECHIL LINK,New Sale,Strata,97,"22,380",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"3,028,000","1,517.72","1,995",Aug-24,TANAH MERAH KECHIL LINK,New Sale,Strata,141,"21,475",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
WATERFRONT ISLE,"2,000,000","1,216.33","1,644",Aug-24,BEDOK RESERVOIR ROAD,Resale,Strata,113,"17,699",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,06 to 10
COSTA DEL SOL,"2,300,000","1,313.21","1,751",Aug-24,BAYSHORE ROAD,Resale,Strata,122,"18,852",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,26 to 30
CASA MERAH,"1,760,000","1,291.68","1,363",Aug-24,TANAH MERAH KECHIL AVENUE,Resale,Strata,120,"14,667",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,01 to 05
SUNHAVEN,"2,050,000","1,862.17","1,101",Aug-24,UPPER CHANGI ROAD EAST,Resale,Strata,173,"11,850",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
URBAN VISTA,"1,000,000",613.55,"1,630",Aug-24,TANAH MERAH KECHIL LINK,Resale,Strata,57,"17,544",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
CASA MERAH,"1,368,000",947.23,"1,444",Aug-24,TANAH MERAH KECHIL AVENUE,Resale,Strata,88,"15,545",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,01 to 05
ARCHIPELAGO,"1,290,000",828.83,"1,556",Aug-24,BEDOK RESERVOIR ROAD,Resale,Strata,77,"16,753",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
BAYSHORE PARK,"1,250,000",936.47,"1,335",Aug-24,BAYSHORE ROAD,Resale,Strata,87,"14,368",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,06 to 10
EAST MEADOWS,"1,550,000","1,216.33","1,274",Aug-24,TANAH MERAH KECHIL ROAD,Resale,Strata,113,"13,717",-,Condominium,1,99 yrs lease commencing from 1998,16,Outside Central Region,06 to 10
WATERFRONT KEY,"2,600,000","1,388.56","1,872",Aug-24,BEDOK RESERVOIR ROAD,Resale,Strata,129,"20,155",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,11 to 15
BEDOK COURT,"2,260,000","2,271.2",995,Aug-24,BEDOK SOUTH AVENUE 3,Resale,Strata,211,"10,711",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,01 to 05
FAIRMOUNT CONDOMINIUM,"1,460,000","1,227.1","1,190",Aug-24,EASTWOOD ROAD,Resale,Strata,114,"12,807",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
THE TROPIC GARDENS,"1,888,888","1,248.62","1,513",Aug-24,UPPER EAST COAST ROAD,Resale,Strata,116,"16,284",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"2,388,000","1,119.46","2,133",Aug-24,TANAH MERAH KECHIL LINK,New Sale,Strata,104,"22,962",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"2,000,000","1,054.87","1,896",Aug-24,TANAH MERAH KECHIL LINK,New Sale,Strata,98,"20,408",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
VENEZIO,"1,990,000","1,313.21","1,515",Aug-24,UPPER EAST COAST ROAD,Resale,Strata,122,"16,311",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
URBAN VISTA,"723,800",441.32,"1,640",Aug-24,TANAH MERAH KECHIL LINK,Resale,Strata,41,"17,654",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
WATERFRONT ISLE,"1,398,000",904.18,"1,546",Aug-24,BEDOK RESERVOIR ROAD,Resale,Strata,84,"16,643",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,01 to 05
ARCHIPELAGO,"1,300,000",828.83,"1,568",Aug-24,BEDOK RESERVOIR ROAD,Resale,Strata,77,"16,883",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
COUNTRY PARK CONDOMINIUM,"2,220,000","1,313.21","1,691",Aug-24,BEDOK ROAD,Resale,Strata,122,"18,197",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
ARCHIPELAGO,"3,300,000","2,992.39","1,103",Aug-24,BEDOK RESERVOIR ROAD,Resale,Strata,278,"11,871",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
THE BAYSHORE,"1,425,000","1,011.82","1,408",Aug-24,BAYSHORE ROAD,Resale,Strata,94,"15,160",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,16 to 20
LANDBAY CONDOMINIUM,"1,950,000","1,140.98","1,709",Aug-24,JALAN HAJIJAH,Resale,Strata,106,"18,396",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"3,048,000","1,517.72","2,008",Aug-24,TANAH MERAH KECHIL LINK,New Sale,Strata,141,"21,617",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
THE BAYSHORE,"1,720,000","1,237.86","1,389",Aug-24,BAYSHORE ROAD,Resale,Strata,115,"14,957",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,26 to 30
THE GLADES,"820,000",473.62,"1,731",Aug-24,BEDOK RISE,Resale,Strata,44,"18,636",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
THE SUMMIT,"2,280,000","1,237.86","1,842",Aug-24,UPPER EAST COAST ROAD,Resale,Strata,115,"19,826",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
WATERFRONT ISLE,"2,205,000","1,291.68","1,707",Aug-24,BEDOK RESERVOIR ROAD,Resale,Strata,120,"18,375",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,11 to 15
BAYSHORE PARK,"1,110,000",936.47,"1,185",Aug-24,BAYSHORE ROAD,Resale,Strata,87,"12,759",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,01 to 05
THE BAYSHORE,"1,310,000",979.52,"1,337",Aug-24,BAYSHORE ROAD,Resale,Strata,91,"14,396",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,16 to 20
THE GLADES,"2,270,000","1,280.92","1,772",Aug-24,BEDOK RISE,Resale,Strata,119,"19,076",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
BEDOK RESIDENCES,"2,000,000","1,237.86","1,616",Aug-24,BEDOK NORTH DRIVE,Resale,Strata,115,"17,391",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,06 to 10
